,level_0,index,Student_ID,Gender,Country_HDI,Country_HDI.fin,Certif.bin,age,iteration_quest,Exam.score,Exam.bin,Assignment.score,Assignment.bin,Quizz.1.score,Quizz.1.bin,Quizz.2.score,Quizz.2.bin,Quizz.3.score,Quizz.3.bin,Quizz.4.bin,Quizz.4.score,Quizz.5.bin,Quizz.5.score,Intro.MOOC,Prez.sem.1,S1.L1,S1.L2,S1.L3,S1.L4,S1.L5,S1.L6,Prez.sem.2,S2.L1,S2.L2,S2.L3,S2.L4,S2.L5,S2.L6,Prez.sem.3,S3.L1.1,S3.L1.2,S3.L2,S3.L3,S3.L4,S3.L5,Prez.sem.4,S4.L1.1,S4.L1.2,S4.L2,S4.L3,S4.L4,S4.L5,Prez.sem.5,S5.L1.1,S5.L1.2,S5.L2,S5.L3,S5.L4,S5.L5,Post.forum.0,view.forum.0,Post.forum.1,Post.forum.1.2,view.forum.1,view.forum.1.2,Post.forum.2,Post.forum.2.2,view.forum.2,view.forum.2.2,Post.forum.3,view.forum.3,Post.forum.4,Post.forum.4.2,view.forum.4,view.forum.4.2,Post.forum.5,Post.forum.5.2,view.forum.5,view.forum.5.2,last.video,last.quizz,view.forum.fonc.cours,Post.forum.fonc.cours,Assignment.choice,iteration_effec,Nb_Quizz_Realises,Nb_Videos_Visionnees,HDI,status
8686,8686,721.0,30543.0,un homme,TH,TH,,,2,,0,,0,18.0,1,18.3333333333333,1,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,,,0,2,2,6,TH,disengaging_learner
8687,8687,722.0,29263.0,un homme,TH,TH,,,2,,0,,0,18.0,1,,0,,0,0,,0,,,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,,,0,2,1,8,TH,disengaging_learner
8688,8688,723.0,26964.0,un homme,TH,TH,,,2,37.3333333333333,1,84.33,1,14.6,1,17.6666666666667,1,16.0,1,1,19.0,1,13.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,31,5,,,1,2,5,20,TH,completer
8689,8689,724.0,27671.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8690,8690,725.0,26653.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8691,8691,726.0,27264.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28,0,,,0,2,0,14,TH,disengaging_learner
8692,8692,727.0,22575.0,un homme,TH,TH,,,2,38.5833333333333,1,66.0,1,15.3,1,17.6666666666667,1,18.0,1,1,20.0,1,17.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,35,5,,,2,2,5,30,TH,completer
8693,8693,728.0,27040.0,un homme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,TH,
8694,8694,729.0,31099.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,2,0,1,,disengaging_learner
8695,8695,730.0,30086.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,TH,
8696,8696,731.0,26829.0,un homme,TH,TH,,,2,,0,,0,12.6,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,,,0,2,1,6,TH,disengaging_learner
8697,8697,732.0,27911.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,,,0,2,0,30,,disengaging_learner
8698,8698,733.0,26804.0,une femme,TH,TH,,,2,,0,,0,15.8,1,16.6666666666667,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,2,,,0,2,2,13,TH,disengaging_learner
8699,8699,734.0,13667.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,33,0,,,0,2,0,7,,disengaging_learner
8700,8700,735.0,29391.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,2,0,1,TH,disengaging_learner
8701,8701,736.0,21346.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,2,0,2,,disengaging_learner
8702,8702,737.0,31722.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2,0,0,TH,
8703,8703,738.0,29729.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2,0,0,,
8704,8704,739.0,18102.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2,0,0,,
8705,8705,740.0,26970.0,une femme,TH,TH,,,2,34.7833333333333,1,88.0,1,14.7,1,19.3333333333333,1,19.3333333333333,1,1,20.0,1,20.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,5,,,1,2,5,30,TH,completer
8706,8706,741.0,26845.0,un homme,TH,TH,,,2,42.2,1,88.75,1,17.0,1,16.6666666666667,1,19.3333333333333,1,1,20.0,1,20.0,,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,35,5,,,1,2,5,26,TH,completer
8707,8707,742.0,29828.0,un homme,TH,TH,,,2,,0,,0,14.8,1,15.0,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,,,0,2,2,12,TH,disengaging_learner
8708,8708,743.0,27311.0,une femme,TH,TH,,,2,,0,,0,15.0,1,15.0,1,15.3333333333333,1,1,19.0,1,20.0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,35,5,,,0,2,5,30,TH,disengaging_learner
8709,8709,744.0,27203.0,un homme,TH,TH,,,2,,0,,0,13.7,1,16.6666666666667,1,17.3333333333333,1,0,,0,,,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,3,,,0,2,3,24,TH,disengaging_learner
8710,8710,745.0,26711.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8711,8711,746.0,27204.0,un homme,TH,TH,,,2,,0,,0,12.5,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,,,0,2,1,6,TH,disengaging_learner
8712,8712,747.0,31675.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8713,8713,748.0,32645.0,,,,,,2,,0,,0,,0,,0,16.0,1,0,,0,,,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,,,0,2,1,14,,disengaging_learner
8714,8714,749.0,29787.0,une femme,TH,TH,,,2,38.0833333333333,1,93.2,1,18.5,1,16.0,1,18.6666666666667,1,1,19.0,1,18.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,35,5,,,2,2,5,30,TH,completer
8715,8715,750.0,31852.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,,,0,2,0,1,,disengaging_learner
8716,8716,751.0,28845.0,une femme,TH,TH,,,2,44.3333333333333,1,92.83,1,16.1,1,18.3333333333333,1,19.3333333333333,1,1,20.0,1,19.0,,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,34,5,,,2,2,5,25,TH,completer
8717,8717,752.0,29352.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,2,0,2,TH,disengaging_learner
8718,8718,753.0,29817.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,TH,
8719,8719,754.0,16396.0,un homme,TH,TH,,,2,42.5833333333333,1,76.0,1,18.0,1,18.0,1,20.0,1,1,20.0,1,20.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28,5,,,1,2,5,19,TH,completer
8720,8720,755.0,29875.0,un homme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,TH,
8721,8721,756.0,33028.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,2,0,1,,disengaging_learner
8722,8722,757.0,29525.0,un homme,TH,TH,,,2,37.25,1,88.33,1,17.0,1,15.6666666666667,1,18.0,1,1,20.0,1,17.0,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,35,5,,,1,2,5,29,TH,completer
8723,8723,758.0,30134.0,une femme,TH,TH,,,2,45.25,1,91.0,1,17.0,1,18.6666666666667,1,18.6666666666667,1,1,20.0,1,20.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,5,,,2,2,5,30,TH,completer
8724,8724,759.0,27776.0,une femme,TH,TH,,,2,,0,,0,13.8,1,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,0,2,1,1,TH,disengaging_learner
8725,8725,760.0,30741.0,un homme,TH,TH,,,2,,0,,0,16.1,1,16.6666666666667,1,19.3333333333333,1,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,3,,,0,2,3,30,TH,disengaging_learner
8726,8726,761.0,29354.0,une femme,TH,TH,,,2,39.0,1,92.25,1,13.1,1,15.6666666666667,1,19.3333333333333,1,1,18.0,1,19.0,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,35,5,,,2,2,5,29,TH,completer
8727,8727,762.0,27466.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8728,8728,763.0,29691.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,0,2,0,6,,disengaging_learner
8729,8729,764.0,31772.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8730,8730,765.0,28460.0,une femme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,TH,
8731,8731,766.0,27338.0,une femme,TH,TH,,,2,,0,73.0,1,13.8,1,17.6666666666667,1,18.6666666666667,1,1,20.0,1,16.0,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,5,,,1,2,5,20,TH,
8732,8732,767.0,26865.0,,,,,,2,,0,,0,14.6,1,14.6666666666667,1,,0,0,,0,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,,,0,2,2,6,,disengaging_learner
8733,8733,768.0,22423.0,un homme,B,B,,,2,,0,,0,4.8,1,,0,,0,0,,0,,,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,,,0,2,1,3,B,disengaging_learner
8734,8734,769.0,26694.0,un homme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,0,2,0,3,TH,disengaging_learner
8735,8735,770.0,31982.0,un homme,TH,TH,,,2,,0,,0,14.8,1,,0,,0,0,,0,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,,,0,2,1,6,TH,disengaging_learner
8736,8736,771.0,27619.0,un homme,B,B,,,2,,0,,0,9.4,1,13.0,1,,0,0,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,21,2,,,0,2,2,18,B,disengaging_learner
8737,8737,772.0,28670.0,une femme,TH,TH,,,2,,0,69.25,1,18.0,1,17.6666666666667,1,17.3333333333333,1,1,20.0,1,20.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,5,,,1,2,5,30,TH,
8738,8738,773.0,26812.0,une femme,B,B,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,2,0,1,B,disengaging_learner
8739,8739,774.0,27877.0,un homme,TH,TH,,,2,38.0833333333333,1,87.6,1,18.0,1,18.0,1,20.0,1,1,20.0,1,20.0,,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,35,5,,,2,2,5,27,TH,completer
8740,8740,775.0,27541.0,un homme,TH,TH,,,2,32.45,1,88.33,1,15.0,1,14.0,1,18.6666666666667,1,1,20.0,1,19.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,5,,,2,2,5,24,TH,completer
8741,8741,776.0,29215.0,une femme,TH,TH,,,2,39.8333333333333,1,94.25,1,14.6,1,18.3333333333333,1,19.3333333333333,1,1,19.0,1,17.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,35,5,,,1,2,5,30,TH,completer
8742,8742,777.0,28769.0,une femme,TH,TH,,,2,,0,,0,7.3,1,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,,,0,2,1,1,TH,disengaging_learner
8743,8743,778.0,30016.0,un homme,TH,TH,,,2,32.7833333333333,1,65.0,1,17.0,1,16.6666666666667,1,18.0,1,1,18.0,1,15.0,,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,35,5,,,1,2,5,20,TH,completer
8744,8744,779.0,30552.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2,0,0,,
8745,8745,780.0,27152.0,un homme,TH,TH,,,2,41.8333333333333,1,71.0,1,17.6,1,16.6666666666667,1,20.0,1,1,20.0,1,18.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,35,5,,,1,2,5,30,TH,completer
8746,8746,781.0,31472.0,un homme,M,H&M,,,2,,0,,0,,0,,0,,0,0,,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,0,2,0,0,I,
8747,8747,782.0,29872.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,0,2,0,1,,disengaging_learner
8748,8748,783.0,31876.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8749,8749,784.0,30955.0,un homme,TH,TH,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,0,2,0,1,TH,disengaging_learner
8750,8750,785.0,27227.0,un homme,TH,TH,,,2,19.95,1,55.5,1,16.3,1,14.3333333333333,1,14.6666666666667,1,1,12.0,1,16.0,,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,5,,,1,2,5,21,TH,completer
8751,8751,786.0,31880.0,,,,,,2,,0,,0,10.2,1,,0,,0,0,,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,,0,2,1,0,,disengaging_learner
8752,8752,787.0,31805.0,un homme,B,B,,,2,29.9833333333333,1,83.67,1,6.1,1,15.3333333333333,1,20.0,1,1,20.0,1,20.0,,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,35,5,,,2,2,5,24,B,completer
8753,8753,788.0,27699.0,un homme,M,H&M,,,2,37.5333333333333,1,68.5,1,13.6,1,16.6666666666667,1,16.6666666666667,1,1,18.0,1,17.0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,34,5,,,1,2,5,8,I,completer
8754,8754,789.0,25620.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
8755,8755,790.0,28869.0,,,,,,2,,0,,0,,0,,0,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,,
